filename,contents,Label
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_332.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_333.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_334.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/_rels/footer.xml.rels', 'word/media/image.jpeg', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_335.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_336.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/media/image.jpeg', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_337.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_338.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_339.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_34.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_340.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_341.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/header.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_342.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_343.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_344.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_345.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_346.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_347.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/_rels/header.xml.rels', 'word/_rels/footer.xml.rels', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_348.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/_rels/footnotes.xml.rels', 'word/media/image.jpeg', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_349.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/_rels/header.xml.rels', 'word/media/image.emf', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_35.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_350.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_351.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/_rels/endnotes.xml.rels', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/_rels/settings.xml.rels', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_352.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_353.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_354.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_355.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_356.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_357.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/footer.xml', 'word/_rels/header.xml.rels', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_358.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_359.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_36.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_360.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/header.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_361.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_362.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_363.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_364.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_365.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_366.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/media/image.png', 'word/theme/theme.xml', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'customxml/_rels/item.xml.rels']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_367.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_368.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/_rels/footnotes.xml.rels', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_369.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_37.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/footer.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_370.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/document.xml', 'word/_rels/document.xml.rels', 'word/footnotes.xml', 'word/endnotes.xml', 'word/theme/theme.xml', 'word/settings.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml']",MS
D:\docx\Dataset[Learn]\Docx Dataset\Docx[MS]\[DOCX]Dataset[MS]_371.docx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'content_types.xml', '_rels/.rels', 'word/_rels/document.xml.rels', 'word/document.xml', 'word/footnotes.xml', 'word/footer.xml', 'word/endnotes.xml', 'word/_rels/endnotes.xml.rels', 'word/_rels/header.xml.rels', 'word/_rels/footer.xml.rels', 'word/header.xml', 'word/theme/theme.xml', 'word/media/image.png', 'word/settings.xml', 'customxml/item.xml', 'customxml/itemprops.xml', 'word/numbering.xml', 'word/styles.xml', 'word/websettings.xml', 'word/fonttable.xml', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'customxml/_rels/item.xml.rels']",MS
