filename,contents,Label
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_10.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_100.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.wmf', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_101.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_102.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/comments.xml', 'xl/drawings/vmldrawing.vml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_103.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_104.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_105.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_106.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_107.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_108.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/media/image.png', 'xl/media/image.bmp', 'xl/styles.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_109.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_11.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.png', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_110.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_111.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/media/image.jpeg', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/sharedstrings.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_112.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/sharedstrings.xml', 'xl/worksheets/sheet.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_113.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_114.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/externallinks/_rels/externallink.xml.rels', 'xl/externallinks/externallink.xml', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/charts/chart.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/styles.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_115.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/sharedstrings.xml', 'xl/worksheets/sheet.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_116.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_117.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/drawings/drawing.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/sharedstrings.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_118.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.png', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/worksheets/sheet.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_119.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_12.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/externallinks/_rels/externallink.xml.rels', 'xl/externallinks/externallink.xml', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_120.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/worksheets/sheet.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_121.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.jpeg', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_122.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.png', 'xl/media/image.jpeg', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_123.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/comments.xml', 'xl/drawings/vmldrawing.vml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_124.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/sharedstrings.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_125.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_126.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_127.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_128.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_129.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/comments.xml', 'xl/drawings/drawing.xml', 'xl/drawings/vmldrawing.vml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_13.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/drawings/drawing.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_130.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_131.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/styles.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_132.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_133.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.wmf', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/worksheets/sheet.xml', 'xl/styles.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_134.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml', 'xl/styles.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_135.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_136.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/worksheets/_rels/sheet.xml.rels', 'xl/sharedstrings.xml', 'xl/media/image.jpeg', 'xl/drawings/drawing.xml', 'xl/drawings/_rels/drawing.xml.rels', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_137.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_138.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
D:\docx\Dataset[Learn]\Excel Dataset\EXCEL[Libre]\[EXCEL]Dataset[Libre]_139.xlsx,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', '_rels/.rels', 'xl/workbook.xml', 'xl/styles.xml', 'xl/worksheets/sheet.xml', 'xl/externallinks/_rels/externallink.xml.rels', 'xl/externallinks/externallink.xml', 'xl/sharedstrings.xml', 'xl/_rels/workbook.xml.rels', 'docprops/core.xml', 'docprops/app.xml', 'docprops/custom.xml', 'content_types.xml']",Libre
